"","VESSEL","HAUL","YEAR","CRUISE","START_TIME","DURATION","DISTANCE_FISHED","NET_WIDTH","STRATUM","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","STATIONID","GEAR_DEPTH","BOTTOM_DEPTH","BOTTOM_TYPE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","CPUE_NOHA"
"8493",89,75,2011,201101,"2011-06-24 06:50:29",0.604,3.133,17.489,50,54.83325,54.8377,-165.54628,-165.49822,"AZ0504",152,154,NA,6.2,3.8,148.033784973025
"8494",89,75,2012,201201,"2012-06-19 08:11:22",0.526,2.911,16.518,31,57.6808,57.65625,-165.89547,-165.8786,"I-04",63,65,NA,1.7,0.3,0
"8495",89,75,2013,201301,"2013-06-29 06:52:38",0.506,2.916,16.276,31,56.98992,57.01179,-165.86197,-165.88843,"G-04",70,72,NA,4.2,0.4,0
"8496",89,76,1993,199301,"1993-06-25 15:00:00",0.5,2.778,18.15,31,57.99183,58.01667,-167.16833,-167.1725,"J-02",62,62,0,6.7,1.9,0
"8497",89,76,1994,199401,"1994-06-19 16:00:00",0.48,2.648,17.56,50,56.34267,56.31917,-167.64433,-167.63717,"E-01",128,128,2,6.1,3.5,55.4270833468956
"8498",89,76,1995,199501,"1995-06-19 06:17:00",0.52,2.946,15.887,20,58.67928,58.65343,-167.87787,-167.88637,"L-01",46,46,NA,2.2,NA,0
"8499",89,76,1996,199601,"1996-06-30 08:58:00",0.5,2.764,15.152,31,57.32362,57.3485,-167.11677,-167.11317,"H-02",68,71,NA,4.8,2.8,0.716330188866662
"8500",89,76,1997,199701,"1997-06-24 11:32:00",0.51,2.854,18.204,50,55.01233,54.9882,-166.9292,-166.9265,"A-02",154,157,NA,8,4,50.3152796895426
"8501",89,76,1998,199801,"1998-07-02 08:43:00",0.51,2.854,17.354,31,57.34372,57.31875,-167.73858,-167.7496,"H-01",71,73,NA,8,3.4,0.807618817486142
"8502",89,76,1999,199901,"1999-06-12 06:26:41",0.51,2.799,17.613,31,56.9967,57.02158,-167.69859,-167.69611,"G-01",77,79,NA,4.4,2.2,1.41991323234789
"8503",89,76,2000,200001,"2000-06-16 11:27:39",0.51,2.84,15.552,31,56.9876,57.01279,-167.082,-167.0854,"G-02",71,73,NA,6.2,2.6,1.96221913097239
"8504",89,76,2001,200101,"2001-06-18 09:17:13",0.49,2.672,17.702,50,55.34349,55.34368,-167.4942,-167.45219,"B-01",142,144,NA,8,3.9,60.2206441673675
"8505",89,76,2002,200201,"2002-06-17 12:11:05",0.5,2.714,17,31,56.67847,56.65412,-164.60361,-164.60091,"F-06",72,75,NA,7.9,3.8,1.21375005418527
"8506",89,76,2003,200301,"2003-06-22 11:26:50",0.51,2.927,17.001,31,57.9908,58.01591,-166.5161,-166.5309,"J-03",59,62,NA,8.1,2.9,0.803827391973788
"8507",89,76,2004,200401,"2004-06-20 13:39:26",0.49,2.772,20.726,50,55.68847,55.66367,-166.99249,-166.9883,"C-02",132,134,NA,8.4,4,59.4648543181543
"8508",89,76,2005,200501,"2005-06-21 17:14:36",0.507,2.897,15.01,20,59.66289,59.68834,-167.952,-167.9628,"O-01",33,35,NA,3.9,3.7,0
"8509",89,76,2007,200701,"2007-06-26 16:40:03",0.507,2.784,15.42,20,58.65501,58.68001,-166.56371,-166.56689,"L-03",38,41,NA,3.5,3,0
"8510",89,76,2008,200801,"2008-06-22 07:10:50",0.504,2.745,14.841,10,58.65225,58.67695,-165.9299,-165.93111,"L-04",34,37,NA,2.3,2.3,0
"8511",89,76,2009,200901,"2009-06-20 06:58:07",0.55,3.017,18.061,50,55.65928,55.68642,-167.5865,-167.5862,"C-01",133,136,NA,6.3,3.4,34.5255925043349
"8512",89,76,2010,201001,"2010-06-23 07:07:09",0.527,2.912,14.519,20,59.3373,59.33363,-166.5651,-166.61548,"N-03",26,28,NA,3.7,3.7,0
"8513",89,76,2011,201101,"2011-06-24 09:42:08",0.571,3.147,17.563,50,54.97993,55.00815,-165.1535,-165.15538,"A-05",109,111,NA,6.9,4.3,123.022076890235
"8514",89,76,2012,201201,"2012-06-19 10:49:01",0.523,2.849,16.47,31,57.34382,57.31858,-165.8752,-165.86713,"H-04",66,68,NA,1.8,-0.3,0
"8515",89,76,2013,201301,"2013-06-29 10:01:24",0.524,2.98,16.872,31,57.33187,57.35837,-165.85836,-165.86603,"H-04",66,68,NA,3.5,0.8,0
"8516",89,77,1993,199301,"1993-06-25 17:00:00",0.5,2.797,18.03,20,58.323,58.3395,-167.166,-167.202,"K-02",49,49,0,5.7,3,0
"8517",89,77,1994,199401,"1994-06-20 06:00:00",0.49,2.704,17.61,50,56.016,55.99267,-167.616,-167.629,"D-01",132,132,52,6.2,3.6,29.0455959639351
"8518",89,77,1995,199501,"1995-06-19 08:35:00",0.53,3.104,16.789,41,58.34478,58.31743,-167.83897,-167.84662,"K-01",57,57,NA,3.2,0.5,0
"8519",89,77,1996,199601,"1996-06-30 11:31:00",0.5,2.798,15.917,31,57.65625,57.68133,-167.13543,-167.13983,"I-02",64,66,NA,4.1,1,0
"8520",89,77,1997,199701,"1997-06-27 11:45:00",0.53,2.928,16.991,50,55.99295,56.01622,-168.22145,-168.23503,"D-18",149,152,NA,8,4.2,87.7832234314386
"8521",89,77,1998,199801,"1998-07-02 11:08:00",0.51,2.888,17.193,31,57.00748,56.9821,-167.70432,-167.71415,"G-01",75,77,NA,8.2,3.6,0.402792285013242
"8522",89,77,1999,199901,"1999-06-12 08:52:33",0.49,2.71,17.783,31,57.32423,57.34828,-167.73421,-167.7336,"H-01",72,74,NA,3.9,1.8,0
"8523",89,77,2000,200001,"2000-06-16 13:57:24",0.5,2.808,15.887,31,57.32133,57.34599,-167.1199,-167.12579,"H-02",67,69,NA,NA,1.9,0.672484464263907
"8524",89,77,2001,200101,"2001-06-18 11:48:18",0.47,2.596,19.223,50,55.33184,55.33076,-166.97211,-166.93131,"B-02",137,139,NA,7.8,3.9,28.0544773062123
"8525",89,77,2002,200201,"2002-06-17 14:45:09",0.5,2.753,17.682,31,56.33912,56.31486,-164.57539,-164.5665,"E-06",84,86,NA,8,2.7,1.43800515323527
"8526",89,77,2003,200301,"2003-06-22 14:03:55",0.52,2.911,16.142,10,58.33138,58.3573,-166.54961,-166.5565,"K-03",45,48,NA,7.8,4.3,0
"8527",89,77,2004,200401,"2004-06-20 16:22:31",0.52,3.015,20.524,50,55.34189,55.31549,-166.97079,-166.9819,"B-02",137,139,NA,7.8,4.1,16.3582948633681
"8528",89,77,2005,200501,"2005-06-22 06:59:19",0.492,2.759,15.77,20,60.33242,60.33118,-168.6653,-168.7151,"Q-18",34,38,NA,4.3,3.7,0
"8529",89,77,2007,200701,"2007-06-27 06:51:14",0.516,2.846,15.409,20,58.98831,59.01255,-166.57829,-166.5941,"M-03",31,33,NA,4,3.9,0
"8530",89,77,2008,200801,"2008-06-22 09:31:14",0.514,2.829,14.737,20,58.98376,59.0092,-165.95239,-165.9502,"M-04",27,30,NA,2.8,2.9,0
"8531",89,77,2009,200901,"2009-06-20 09:39:19",0.554,3.074,18.355,50,56.00244,56.02985,-167.60539,-167.612,"D-01",130,132,NA,6.2,3.5,51.8940640428186
"8532",89,77,2010,201001,"2010-06-23 09:41:49",0.527,2.922,14.519,20,59.32747,59.32362,-167.24303,-167.29358,"N-02",30,32,NA,3.3,3.2,0
"8533",89,77,2011,201101,"2011-06-24 12:23:02",0.587,3.248,17.185,50,55.31415,55.34333,-165.16512,-165.16463,"B-05",109,111,NA,6.6,4.1,133.125346838339
"8534",89,77,2012,201201,"2012-06-19 13:24:58",0.52,2.932,17.045,31,57.0117,56.98538,-165.86242,-165.85872,"G-04",70,72,NA,3.8,-1,0
"8535",89,77,2013,201301,"2013-06-29 13:27:47",0.533,3.038,16.491,31,57.67075,57.6971,-165.86049,-165.87405,"I-04",62,64,NA,3.7,1,0
"8536",89,78,1993,199301,"1993-06-27 07:00:00",0.5,2.611,18.22,20,58.63783,58.66117,-167.2215,-167.225,"L-02",42,42,0,4.6,4.6,0
"8537",89,78,1994,199401,"1994-06-20 08:00:00",0.5,2.741,18.01,50,55.6765,55.6525,-167.58933,-167.59867,"C-01",134,134,54,6.3,3.5,30.3856485745788
"8538",89,78,1995,199501,"1995-06-19 11:00:00",0.52,2.961,15.604,41,58.0133,57.98733,-167.80078,-167.79932,"J-01",64,64,NA,3.6,0,0
"8539",89,78,1996,199601,"1996-06-30 14:01:00",0.5,2.882,16.249,31,57.99162,58.01783,-167.16823,-167.17217,"J-02",60,62,NA,4.2,1.6,0
"8540",89,78,1997,199701,"1997-06-27 15:32:00",0.55,3.002,17.429,50,56.35372,56.33118,-168.25768,-168.27698,"E-18",149,152,NA,8.4,4,18.539096986961
"8541",89,78,1998,199801,"1998-07-02 13:32:00",0.48,2.781,16.452,31,56.67757,56.65287,-167.68488,-167.69223,"F-01",100,102,NA,8.6,3.4,3.05990783732446
"8542",89,78,1999,199901,"1999-06-12 11:24:23",0.48,2.674,17.123,31,57.65769,57.68128,-167.7681,-167.7728,"I-01",68,70,NA,3.2,1.4,0
"8543",89,78,2000,200001,"2000-06-16 16:27:49",0.5,2.833,16.443,31,57.6571,57.68218,-167.1357,-167.13989,"I-02",65,66,NA,4.6,1.3,1.86047767034306
"8544",89,78,2001,200101,"2001-06-18 14:39:41",0.5,2.792,19.093,50,55.33726,55.36234,-166.3511,-166.35181,"B-03",130,132,NA,7.8,4,28.105443130301
"8545",89,78,2002,200201,"2002-06-17 17:11:17",0.49,2.692,18.059,31,56.00067,55.97712,-164.6084,-164.6185,"D-06",90,92,NA,8.5,2.9,1.85128701884948
"8546",89,78,2003,200301,"2003-06-22 16:58:14",0.52,2.888,15.911,20,58.64663,58.67262,-166.5455,-166.5471,"L-03",39,42,NA,5.5,4.3,0
"8547",89,78,2004,200401,"2004-06-20 19:00:43",0.49,2.827,20.456,50,55.0059,54.98118,-166.9325,-166.9303,"A-02",154,156,NA,7.4,4,46.1364993272808
"8548",89,78,2005,200501,"2005-06-22 09:23:53",0.511,2.875,16.155,20,60.34276,60.32772,-169.3134,-169.35561,"Q-19",41,45,NA,4,0.3,0
"8549",89,78,2007,200701,"2007-06-27 09:22:21",0.522,2.859,15.715,20,59.32191,59.34718,-166.60291,-166.6124,"N-03",25,27,NA,4.9,4.9,0
"8550",89,78,2008,200801,"2008-06-22 12:43:22",0.522,2.855,14.717,20,59.31032,59.33599,-165.938,-165.94,"N-04",22,25,NA,3.6,3.6,0
"8551",89,78,2009,200901,"2009-06-20 12:16:18",0.576,3.242,18.056,50,56.33301,56.36203,-167.65939,-167.66451,"E-01",126,128,NA,6.1,2.6,109.871851379831
"8552",89,78,2010,201001,"2010-06-23 12:13:50",0.52,2.812,14.519,20,59.01855,58.99332,-167.2477,-167.24903,"M-02",37,39,NA,2.7,2.4,0
"8553",89,78,2011,201101,"2011-06-24 15:08:29",0.542,2.947,16.967,31,55.65825,55.68412,-165.16933,-165.15932,"C-05",107,109,NA,8,4.1,58.1344247911541
"8554",89,78,2012,201201,"2012-06-19 15:59:12",0.541,2.961,17.224,31,56.67827,56.65167,-165.84545,-165.8481,"F-04",76,78,NA,4.1,-0.5,0
"8555",89,78,2013,201301,"2013-06-29 16:18:10",0.542,3.037,16.455,10,57.99987,58.02721,-165.90286,-165.90327,"J-04",53,55,NA,3.6,2.1,0
"8556",89,79,1993,199301,"1993-06-27 09:00:00",0.5,2.889,18.06,20,59.00617,59.03167,-167.24033,-167.24917,"M-02",40,40,0,4.6,4.6,0
"8557",89,79,1994,199401,"1994-06-20 11:00:00",0.51,2.648,18.02,50,55.34783,55.32567,-167.5455,-167.53017,"B-01",146,146,2,6,3.3,49.316538482704
"8558",89,79,1995,199501,"1995-06-19 13:28:00",0.52,2.908,15.558,31,57.67677,57.65163,-167.76888,-167.75732,"I-01",68,68,NA,3.5,0.6,0
"8559",89,79,1996,199601,"1996-06-30 16:23:00",0.5,2.864,15.841,20,58.3232,58.34858,-167.1829,-167.18983,"K-02",49,52,NA,4.4,3.9,0
"8560",89,79,1997,199701,"1997-06-28 06:29:00",0.51,2.699,17.213,50,56.65798,56.68098,-168.27605,-168.2776,"F-18",102,105,NA,8.6,3,5.16596891287802
"8561",89,79,1998,199801,"1998-07-02 15:58:00",0.52,2.844,18.779,50,56.34545,56.3199,-167.64952,-167.64688,"E-01",126,128,NA,8.3,3.9,24.6076180276853
"8562",89,79,1999,199901,"1999-06-12 13:52:14",0.5,2.775,17.461,41,57.99014,58.01406,-167.8015,-167.8109,"J-01",66,68,NA,3.2,0.3,0
"8563",89,79,2000,200001,"2000-06-17 06:22:26",0.52,2.845,16.637,31,57.9844,58.00969,-167.1756,-167.1731,"J-02",61,62,NA,3.9,1.1,0
"8564",89,79,2001,200101,"2001-06-18 17:14:56",0.52,2.885,18.508,50,55.66122,55.68685,-166.3887,-166.3817,"C-03",124,126,NA,7.8,4,25.972780577874
"8565",89,79,2002,200201,"2002-06-18 06:31:35",0.53,2.849,18.283,31,56.00749,55.98188,-165.7749,-165.7765,"D-04",104,106,NA,7.5,3.8,21.4270434640417
"8566",89,79,2003,200301,"2003-06-23 06:24:25",0.52,2.856,15.046,20,59.98616,60.01184,-167.9798,-167.98109,"P-01",23,26,NA,4.9,5,0
"8567",89,79,2004,200401,"2004-06-24 12:49:18",0.49,2.705,17.516,31,56.66455,56.68736,-165.85719,-165.8418,"F-04",88,90,NA,8.8,NA,6.50052616271829
"8568",89,79,2005,200501,"2005-06-22 12:00:11",0.518,2.884,15.82,20,60.00296,59.98551,-169.3076,-169.3457,"P-19",43,47,NA,4.3,0.7,0
"8569",89,79,2007,200701,"2007-06-27 11:56:40",0.522,2.937,15.055,20,59.3367,59.34215,-167.2229,-167.2733,"N-02",28,31,NA,4.5,4.4,0
"8570",89,79,2008,200801,"2008-06-22 14:56:38",0.521,2.836,15.615,20,59.59718,59.62265,-165.97321,-165.97,"O-04",25,27,NA,3.8,3.6,0
"8571",89,79,2009,200901,"2009-06-20 14:45:01",0.548,3.071,17.367,31,56.65935,56.6869,-167.6761,-167.6799,"F-01",99,101,NA,5.7,1.4,18.7497455893895
"8572",89,79,2010,201001,"2010-06-23 14:34:35",0.521,2.872,14.519,20,59.00103,59.00335,-167.86188,-167.91142,"M-01",39,42,NA,1.6,1.5,0
"8573",89,79,2011,201101,"2011-06-24 17:49:42",0.563,3.024,16.874,31,55.98477,56.01188,-165.18412,-165.18212,"D-05",94,96,NA,7.7,3.3,33.6570340101414
"8574",89,79,2012,201201,"2012-06-20 06:51:35",0.55,3.084,17.181,31,56.35045,56.32288,-165.80743,-165.8016,"E-04",90,92,NA,4.4,1.1,3.28387366643589
"8575",89,79,2013,201301,"2013-06-30 06:47:26",0.53,2.993,15.939,10,58.32255,58.34339,-165.9087,-165.94097,"K-04",42,44,NA,3.3,3.4,0
"8576",89,80,1993,199301,"1993-06-27 11:00:00",0.48,3.037,16.76,20,59.30933,59.33633,-167.2625,-167.26867,"N-02",31,31,0,5.6,NA,0
"8577",89,80,1994,199401,"1994-06-24 06:00:00",0.52,2.667,16.93,41,58.00167,57.99967,-167.78983,-167.83467,"J-01",66,66,NA,5.1,-0.6,0
"8578",89,80,1996,199601,"1996-07-01 06:19:00",0.5,2.906,15.699,20,58.6584,58.68433,-167.217,-167.224,"L-02",41,44,NA,5,4.4,0
"8579",89,80,1997,199701,"1997-06-28 08:31:00",0.54,2.917,17.021,32,56.81925,56.84355,-168.61953,-168.62845,"GF1918",92,95,NA,8.3,3.1,25.9062103142789
"8580",89,80,1998,199801,"1998-07-03 06:31:00",0.38,2.015,17.079,50,55.31788,55.33568,-167.55028,-167.55592,"B-01",147,149,NA,8,3.7,48.7853799504214
"8581",89,80,1999,199901,"1999-06-12 16:16:40",0.51,2.892,17.636,41,58.33143,58.35659,-167.834,-167.8423,"K-01",59,61,NA,3.2,-0.8,0
"8582",89,80,2000,200001,"2000-06-17 08:49:50",0.5,2.851,15.467,20,58.31879,58.34294,-167.1758,-167.1886,"K-02",50,50,NA,3.4,1.7,0
"8583",89,80,2001,200101,"2001-06-19 06:25:11",0.49,2.716,18.07,50,55.98472,56.00816,-166.395,-166.3828,"D-03",122,124,NA,7.9,4.1,15.6778824003205
"8584",89,80,2002,200201,"2002-06-18 09:00:16",0.32,1.76,18.872,50,55.67276,55.65771,-165.79829,-165.8069,"C-04",114,116,NA,7.6,4,49.4108601009335
"8585",89,80,2003,200301,"2003-06-23 09:56:42",0.5,2.855,14.206,20,60.33672,60.35263,-167.3235,-167.283,"Q-02",29,32,NA,6.7,6.6,0
"8586",89,80,2004,200401,"2004-06-24 15:13:08",0.51,2.903,17.957,31,56.9716,56.99725,-165.851,-165.8421,"G-04",70,72,NA,9.2,3.1,7.13365761665404
"8587",89,80,2005,200501,"2005-06-22 14:30:59",0.508,2.854,15.941,20,59.67678,59.66336,-169.25481,-169.29781,"O-19",44,48,NA,5.2,1.3,0
"8588",89,80,2007,200701,"2007-06-27 14:23:15",0.521,2.964,15.533,20,59.6483,59.6711,-167.28909,-167.31619,"O-02",28,31,NA,3.8,3.6,0
"8589",89,80,2008,200801,"2008-06-22 17:23:01",0.52,2.959,15.683,20,59.66209,59.66669,-166.6183,-166.66991,"O-03",26,28,NA,3.7,3.4,0
"8590",89,80,2009,200901,"2009-06-20 17:11:43",0.553,3.003,16.784,31,56.99063,57.01767,-167.6994,-167.6994,"G-01",75,77,NA,5.4,-0.5,0.198403439585518
"8591",89,80,2010,201001,"2010-06-24 07:05:26",0.528,2.926,15.924,20,58.66247,58.67503,-167.88273,-167.83867,"L-01",46,47,NA,1.6,1.6,0
"8592",89,80,2011,201101,"2011-06-25 06:55:04",0.545,2.983,16.701,31,56.3442,56.3177,-166.4115,-166.41813,"E-03",101,103,NA,7.6,3.2,98.5349111889297
"8593",89,80,2012,201201,"2012-06-20 09:29:57",0.549,2.964,17.233,31,56.0146,55.98797,-165.78603,-165.78475,"D-04",105,107,NA,4.6,2.6,47.3509477832947
"8594",89,80,2013,201301,"2013-06-30 09:56:48",0.513,2.97,14.77,10,58.66275,58.68802,-165.93449,-165.95115,"L-04",34,36,NA,4.1,4,0
"8595",89,81,1993,199301,"1993-06-27 14:00:00",0.49,3,17.25,20,59.64433,59.671,-167.27567,-167.28233,"O-02",27,27,0,5.6,NA,0
"8596",89,81,1994,199401,"1994-06-24 09:00:00",0.5,2.685,16.56,42,58.00217,57.99817,-168.41117,-168.456,"J-18",68,68,NA,5.6,-0.5,0
"8597",89,81,1995,199501,"1995-06-19 16:51:00",0.54,3.016,16.601,31,57.3174,57.34172,-167.71277,-167.69297,"H-01",71,71,NA,4,0.3,0
"8598",89,81,1996,199601,"1996-07-01 08:42:00",0.5,2.876,15.531,20,58.98943,59.01483,-167.23103,-167.22142,"M-02",38,41,NA,4.6,4.4,0
"8599",89,81,1997,199701,"1997-06-28 10:33:00",0.53,2.911,16.471,32,56.99115,57.01412,-168.34293,-168.35707,"G-18",76,79,NA,8.3,2.8,2.5027592399212
"8600",89,81,1998,199801,"1998-07-03 09:29:00",0.52,2.807,19.48,50,55.6545,55.67945,-167.5805,-167.57398,"C-01",133,135,NA,8,4,16.7758166242448
"8601",89,81,1999,199901,"1999-06-13 06:20:13",0.51,2.828,16.583,20,58.65305,58.67799,-167.86659,-167.8716,"L-01",47,50,NA,1.3,0.6,0
"8602",89,81,2000,200001,"2000-06-17 11:31:44",0.51,2.842,15.403,20,58.65041,58.6754,-167.22079,-167.2151,"L-02",42,42,NA,2.8,2.2,0
"8603",89,81,2001,200101,"2001-06-19 09:09:16",0.49,2.705,17.981,31,56.32761,56.35188,-166.41679,-166.4137,"E-03",101,103,NA,7.5,4,40.19060198817
"8604",89,81,2002,200201,"2002-06-18 11:25:42",0.5,2.72,18.787,50,55.34254,55.31816,-165.7762,-165.7803,"B-04",117,119,NA,6.7,4,38.64520132327
"8605",89,81,2003,200301,"2003-06-23 12:23:54",0.51,2.879,15.639,20,60.33267,60.32772,-167.9538,-168.00481,"Q-01",29,32,NA,5.6,5.6,0
"8606",89,81,2004,200401,"2004-06-24 17:52:55",0.5,2.806,17.54,31,57.32061,57.34501,-165.8779,-165.8658,"H-04",66,68,NA,8.8,2.9,13.0573073195322
"8607",89,81,2005,200501,"2005-06-22 17:15:20",0.508,2.856,15.936,20,59.34658,59.33556,-169.22971,-169.2749,"N-19",47,51,NA,5.2,1.3,0
"8608",89,81,2007,200701,"2007-06-27 16:58:14",0.514,2.786,16.617,20,59.68687,59.66293,-167.9552,-167.94051,"O-01",32,34,NA,2.5,2.5,0
"8609",89,81,2008,200801,"2008-06-23 07:03:14",0.509,2.766,14.959,20,59.31733,59.3422,-167.2744,-167.2766,"N-02",29,32,NA,2.3,2.3,0
"8610",89,81,2009,200901,"2009-06-21 06:40:31",0.532,2.925,16.58,20,58.65594,58.6812,-167.8654,-167.8513,"L-01",44,45,NA,3.2,2.2,0
"8611",89,81,2010,201001,"2010-06-24 09:33:00",0.534,2.995,16.702,20,58.66682,58.65728,-167.25633,-167.2083,"L-02",42,44,NA,2.2,1.9,0
"8612",89,81,2011,201101,"2011-06-25 09:26:02",0.547,2.964,17.442,50,56.01468,55.98842,-166.41013,-166.41805,"D-03",122,124,NA,8,3.7,22.7771333937019
"8613",89,81,2012,201201,"2012-06-20 12:05:07",0.568,3.239,19.366,50,55.68322,55.6542,-165.79825,-165.80297,"C-04",115,117,NA,5.3,2.9,16.3346561551568
"8614",89,81,2013,201301,"2013-06-30 12:23:02",0.519,3.006,14.972,20,58.9906,59.01758,-165.93324,-165.93702,"M-04",28,30,NA,4.7,4.7,0
"8615",89,82,1993,199301,"1993-06-28 06:00:00",0.5,2.852,17.117,20,60.33433,60.33467,-167.26333,-167.315,"Q-02",29,29,0,6.1,NA,0
"8616",89,82,1994,199401,"1994-06-24 12:00:00",0.5,2.611,16.62,41,58.32917,58.33517,-168.49033,-168.44733,"K-18",64,64,NA,5.4,-1.1,0
"8617",89,82,1995,199501,"1995-06-20 06:20:00",0.53,3.047,16.811,31,57.011,56.98407,-167.7025,-167.70703,"G-01",75,75,NA,4.7,0.3,0
"8618",89,82,1996,199601,"1996-07-01 11:07:00",0.5,2.755,14.455,20,59.3222,59.34708,-167.23347,-167.23267,"N-02",29,32,NA,5.3,4.9,0
"8619",89,82,1997,199701,"1997-06-28 12:23:00",0.54,3.113,14.473,32,57.15835,57.18407,-168.63015,-168.6349,"HG1918",72,75,NA,8.2,2.6,1.16525673191564
"8620",89,82,1998,199801,"1998-07-03 12:14:00",0.52,2.931,19.474,50,55.65855,55.68483,-168.18187,-168.17832,"C-18",133,135,NA,8.2,3.8,18.8002539065566
"8621",89,82,1999,199901,"1999-06-13 08:43:19",0.51,2.87,16.714,20,58.98946,59.01503,-167.8835,-167.8817,"M-01",42,45,NA,1.1,0.6,0
"8622",89,82,2000,200001,"2000-06-17 14:00:49",0.52,2.892,15.294,20,58.99047,59.01605,-167.2395,-167.2444,"M-02",37,37,NA,3.1,2.4,0
"8623",89,82,2001,200101,"2001-06-19 11:45:49",0.51,2.846,16.861,31,56.6549,56.6805,-166.43221,-166.4332,"F-03",82,84,NA,8,3,1.87553116605565
"8624",89,82,2002,200201,"2002-06-21 06:40:00",0.51,2.72,18.728,50,54.99455,55.01872,-166.93449,-166.9413,"A-02",152,154,NA,7,3.7,40.4918157789078
"8625",89,82,2003,200301,"2003-06-23 14:58:23",0.5,2.812,14.812,20,60.34549,60.32109,-168.668,-168.6815,"Q-18",34,37,NA,4.6,4,0
"8626",89,82,2004,200401,"2004-06-25 06:38:17",0.51,2.817,17.807,31,57.65392,57.67921,-165.8828,-165.8804,"I-04",62,64,NA,8.3,2.4,3.42886858958813
"8627",89,82,2005,200501,"2005-06-23 06:58:38",0.503,2.835,15.794,41,59.01177,58.98967,-169.1931,-169.1685,"M-19",52,56,NA,5.1,2,0
"8628",89,82,2007,200701,"2007-06-28 06:45:25",0.523,2.87,15.772,20,60.33934,60.3339,-167.2229,-167.2735,"Q-02",27,29,NA,5.1,5.1,0
"8629",89,82,2008,200801,"2008-06-23 09:28:45",0.513,2.828,15.724,20,59.64935,59.6692,-167.29221,-167.32339,"O-02",28,31,NA,2.3,2.3,0
"8630",89,82,2009,200901,"2009-06-21 09:30:54",0.545,2.988,16.58,20,58.64617,58.67275,-167.2169,-167.2247,"L-02",42,45,NA,2.4,2.1,0
"8631",89,82,2010,201001,"2010-06-24 12:05:09",0.521,2.877,16.97,20,58.34617,58.32085,-167.19285,-167.20257,"K-02",50,52,NA,3.5,1.6,0
"8632",89,82,2011,201101,"2011-06-25 12:01:23",0.533,2.854,18.933,50,55.68765,55.66227,-166.39207,-166.38538,"C-03",124,126,NA,8.1,3.8,39.3640952050164
"8633",89,82,2012,201201,"2012-06-20 14:38:59",0.582,3.091,18.928,50,55.3485,55.32072,-165.78485,-165.78385,"B-04",118,120,NA,5.4,3.4,5.12763994833527
"8634",89,82,2013,201301,"2013-06-30 14:42:18",0.528,2.887,14.659,20,59.31709,59.34305,-165.9538,-165.95192,"N-04",23,26,NA,5.5,5.4,0
"8635",89,83,1993,199301,"1993-06-28 10:00:00",0.45,2.963,16.7,20,60.337,60.33633,-168.64833,-168.702,"Q-18",33,33,0,5,1.4,0
"8636",89,83,1994,199401,"1994-06-24 14:00:00",0.5,2.667,16.01,41,58.33417,58.3335,-167.863,-167.8175,"K-01",59,59,NA,5.1,-0.7,0
"8637",89,83,1995,199501,"1995-06-20 08:41:00",0.52,3.053,17.061,31,56.67588,56.64888,-167.67773,-167.68173,"F-01",104,104,NA,5.1,1.2,14.9988769800845
"8638",89,83,1996,199601,"1996-07-01 13:34:00",0.5,2.912,15.004,20,59.65417,59.67883,-167.28647,-167.30383,"O-02",29,32,NA,5.4,4.9,0
"8639",89,83,1997,199701,"1997-06-28 14:13:00",0.54,2.994,16.268,32,57.31912,57.3444,-168.36817,-168.36982,"H-18",70,73,NA,7.9,2.4,0
"8640",89,83,1998,199801,"1998-07-03 14:33:00",0.48,2.635,18.99,50,55.97497,55.99823,-168.20935,-168.21682,"D-18",146,148,NA,8.1,3.7,29.3566176793614
"8641",89,83,1999,199901,"1999-06-13 11:09:19",0.49,2.707,15.32,20,59.31909,59.34295,-167.9194,-167.9245,"N-01",40,43,NA,0.8,0,0
"8642",89,83,2000,200001,"2000-06-17 16:24:44",0.51,2.906,14.601,20,59.32323,59.34785,-167.27341,-167.28751,"N-02",30,30,NA,4,3,0
"8643",89,83,2001,200101,"2001-06-19 14:20:22",0.49,2.74,17.397,31,56.98908,57.01365,-166.465,-166.4687,"G-03",71,73,NA,8.2,3.1,0.472016947296476
"8644",89,83,2002,200201,"2002-06-21 09:17:01",0.47,2.585,19.029,50,55.33024,55.353,-166.9697,-166.97791,"B-02",136,139,NA,7.3,3.6,45.1763326569194
"8645",89,83,2003,200301,"2003-06-23 17:24:53",0.49,2.791,16.103,20,60.01416,59.98993,-168.6543,-168.6411,"P-18",36,39,NA,4.4,3.6,0
"8646",89,83,2004,200401,"2004-06-25 09:13:11",0.52,2.994,17.126,10,57.99245,58.01918,-165.9086,-165.9026,"J-04",53,55,NA,7.8,3.1,1.36518121688509
"8647",89,83,2005,200501,"2005-06-23 09:28:47",0.511,2.86,16.64,41,58.67846,58.65741,-169.1646,-169.13631,"L-19",61,64,NA,6.6,1.7,1.51291016675632
"8648",89,83,2007,200701,"2007-06-28 09:24:34",0.518,2.826,16.004,20,60.33268,60.33031,-167.94791,-167.9987,"Q-01",29,32,NA,4.7,4.6,0
"8649",89,83,2008,200801,"2008-06-23 11:58:54",0.501,2.78,15.212,20,59.65403,59.67804,-167.94611,-167.9597,"O-01",32,32,NA,0,0,0
